# index, _pos
8586,"array([-5.49869674, -6.53438932])"
8587,"array([-5.69453456, -6.52041642])"
8588,"array([-5.66046784, -6.52000742])"
8589,"array([-5.65356642, -6.57403913])"
8590,"array([-5.67522537, -6.58533037])"
8591,"array([-5.5435921, -6.5583224])"
8592,"array([-5.55989564, -6.50551162])"
8593,"array([-5.68618114, -6.6980762 ])"
8594,"array([-5.67177562, -6.59040419])"
8595,"array([-5.62081491, -6.47838222])"
8596,"array([-5.54180256, -6.51129188])"
8597,"array([-5.68970073, -6.54962906])"
8598,"array([-5.68906806, -6.54400394])"
8599,"array([-5.61306311, -6.53762432])"
8600,"array([-5.66857087, -6.60479551])"
8601,"array([-5.80591521, -6.3858627 ])"
8602,"array([-5.66063817, -6.55294799])"
8603,"array([-5.63980562, -6.58581886])"
8604,"array([-5.6697358 , -6.54680264])"
8605,"array([-5.75584082, -6.65215056])"
8606,"array([-5.65608261, -6.56380263])"
8607,"array([-5.65196554, -6.60186891])"
8608,"array([-5.55642875, -6.60552997])"
8609,"array([-5.70213872, -6.58858248])"
8610,"array([-5.7183471 , -6.58316395])"
8611,"array([-5.64235118, -6.52965821])"
8612,"array([-5.64996006, -6.65690425])"
8613,"array([-5.68048265, -6.65419005])"
8614,"array([-5.691005  , -6.58405482])"
8615,"array([-5.65109806, -6.49310574])"
8616,"array([-5.63703909, -6.4768494 ])"
8617,"array([-5.6227382 , -6.55850898])"
8618,"array([-5.56914539, -6.51237525])"
8619,"array([-5.53781513, -6.43160627])"
8620,"array([-5.5040073, -6.5252941])"
8621,"array([-5.69077426, -6.59176113])"
8622,"array([-5.70930135, -6.62497739])"
8623,"array([-5.6522009 , -6.61928447])"
8624,"array([-5.70539177, -6.58775982])"
8625,"array([-5.71722088, -6.69612031])"
8626,"array([-5.70692773, -6.58378742])"
8627,"array([-5.64580464, -6.55230524])"
8628,"array([-5.46997115, -6.5236462 ])"
8629,"array([-5.44343732, -6.53216722])"
8630,"array([-5.64367409, -6.66205012])"
8631,"array([-5.73472669, -6.61742948])"
8632,"array([-5.60975464, -6.636217  ])"
8633,"array([-5.71693227, -6.5510192 ])"
8634,"array([-5.5093078 , -6.56812089])"
8635,"array([-5.50239905, -6.57401143])"
8636,"array([-5.53707154, -6.49336339])"
8637,"array([-5.49100727, -6.45377628])"
8638,"array([-5.69002111, -6.49323032])"
8639,"array([-5.70688107, -6.61349631])"
8640,"array([-5.58473659, -6.46537951])"
8641,"array([-5.6885053 , -6.47386191])"
8642,"array([-5.63344815, -6.6189928 ])"
8643,"array([-5.66876111, -6.56645759])"
8644,"array([-5.49391436, -6.52300598])"
8645,"array([-5.48583415, -6.51987129])"
8646,"array([-5.51547866, -6.57257804])"
8647,"array([-5.56393277, -6.5694229 ])"
8648,"array([-5.51000301, -6.55899001])"
8649,"array([-5.72072983, -6.56007498])"
8650,"array([-5.6185651 , -6.62861041])"
8651,"array([-5.48603357, -6.45767152])"
8652,"array([-5.54995798, -6.51607385])"
8653,"array([-5.60530449, -6.57746084])"
8654,"array([-5.59949931, -6.50321573])"
8655,"array([-5.75087002, -6.62455815])"
8656,"array([-5.78054998, -6.58387961])"
8657,"array([-5.7168591 , -6.58755489])"
8658,"array([-5.57065064, -6.53411775])"
8659,"array([-5.51887927, -6.49075561])"
8660,"array([-5.67121662, -6.65202854])"
8661,"array([-5.76051838, -6.55566042])"
8662,"array([-5.6102191 , -6.54529664])"
8663,"array([-5.65513833, -6.64718982])"
8664,"array([-5.6631119 , -6.56272576])"
8665,"array([-5.6213838 , -6.58744428])"
8666,"array([-5.62859867, -6.6308265 ])"
8667,"array([-5.64525323, -6.57644859])"
8668,"array([-5.69072991, -6.64879761])"
8669,"array([-5.52773675, -6.54180489])"
8670,"array([-5.49663567, -6.5309497 ])"
8671,"array([-5.71720818, -6.6115767 ])"
8672,"array([-5.68176784, -6.68729157])"
8673,"array([-5.54654176, -6.47762445])"
8674,"array([-5.54906743, -6.51613937])"
8675,"array([-5.60604812, -6.56722498])"
8676,"array([-5.51248851, -6.53832381])"
8677,"array([-5.57410557, -6.49864263])"
8678,"array([-5.68788338, -6.51367464])"
8679,"array([-5.66774219, -6.51406796])"
8680,"array([-5.69340839, -6.58830257])"
8681,"array([-5.5942933 , -6.63452338])"
8682,"array([-5.69477982, -6.57649733])"
8683,"array([-5.5954457, -6.6504665])"
8684,"array([-5.64664428, -6.67582063])"
8685,"array([-5.6524846 , -6.44791503])"
8686,"array([-5.64080521, -6.49806115])"
8687,"array([-5.7562758 , -6.69950814])"
8688,"array([-5.5652352 , -6.52059723])"
8689,"array([-5.65653062, -6.6051549 ])"
8690,"array([-5.67647193, -6.55958457])"
8691,"array([-5.58987935, -6.57535743])"
8692,"array([-5.50024305, -6.55820456])"
8693,"array([-5.57573053, -6.5523239 ])"
8694,"array([-5.68355752, -6.61162036])"
8695,"array([-5.50767762, -6.51593225])"
8696,"array([-5.72064089, -6.60037125])"
8697,"array([-5.73692252, -6.57165997])"
8698,"array([-5.61344425, -6.57078026])"
8699,"array([-5.54700095, -6.36959658])"
8700,"array([-5.55180092, -6.48140051])"
8701,"array([-5.58481861, -6.48184405])"
8702,"array([-5.42302817, -6.48950431])"
8703,"array([-5.51597134, -6.52235957])"
8704,"array([-5.66363064, -6.5131084 ])"
8705,"array([-5.55625656, -6.51131719])"
8706,"array([-5.57706282, -6.50787603])"
8707,"array([-5.64237691, -6.5813319 ])"
8708,"array([-5.5358817, -6.5509987])"
8709,"array([-5.67139971, -6.66156459])"
8710,"array([-5.69074703, -6.66162691])"
8711,"array([-5.52658401, -6.54140831])"
8712,"array([-5.50766006, -6.47574276])"
8713,"array([-5.46196187, -6.58465196])"
8714,"array([-5.46457638, -6.51627399])"
8715,"array([-5.67316338, -6.44460388])"
8716,"array([-5.59612781, -6.50696296])"
8717,"array([-5.60637362, -6.63079611])"
8718,"array([-5.68964825, -6.70273078])"
8719,"array([-5.72360163, -6.61454088])"
8720,"array([-5.6793729 , -6.48026189])"
8721,"array([-5.66974793, -6.6582313 ])"
8722,"array([-5.59535976, -6.61937306])"
8723,"array([-5.70350145, -6.62017533])"
8724,"array([-5.50529367, -6.54312696])"
8725,"array([-5.51664212, -6.54990898])"
8726,"array([-5.72238397, -6.59209282])"
8727,"array([-5.68828546, -6.56825631])"
8728,"array([-5.48906686, -6.50608386])"
8729,"array([-5.50968262, -6.51347244])"
8730,"array([-5.67843172, -6.49769073])"
8731,"array([-5.80570859, -6.70330788])"
8732,"array([-5.68138159, -6.62143023])"
8733,"array([-5.63186362, -6.63141121])"
8734,"array([-5.70484723, -6.52284197])"
8735,"array([-5.5811175 , -6.54819715])"
8736,"array([-5.48637474, -6.4850195 ])"
8737,"array([-5.56114493, -6.49828662])"
8738,"array([-5.55370695, -6.45648893])"
8739,"array([-5.64282712, -6.66905179])"
8740,"array([-5.60429646, -6.57003998])"
8741,"array([-5.69282371, -6.57886196])"
8742,"array([-5.60578575, -6.53750528])"
8743,"array([-5.62474328, -6.52949041])"
8744,"array([-5.61221824, -6.48846816])"
8745,"array([-5.55892924, -6.46751961])"
8746,"array([-5.55947795, -6.46440246])"
8747,"array([-5.68857811, -6.61208009])"
8748,"array([-5.61163924, -6.51138008])"
8749,"array([-5.54664971, -6.59570204])"
8750,"array([-5.6743009 , -6.56192228])"
8751,"array([-5.7521696, -6.5703663])"
8752,"array([-5.61155937, -6.60205772])"
8753,"array([-5.62904416, -6.56107353])"
8754,"array([-5.52431261, -6.56915414])"
8755,"array([-5.76515309, -6.6374204 ])"
8756,"array([-5.69937552, -6.64674997])"
8757,"array([-5.54242953, -6.515719  ])"
8758,"array([-5.56928299, -6.48284847])"
8759,"array([-5.6170092 , -6.50655684])"
8760,"array([-5.63541878, -6.58254586])"
8761,"array([-5.69033642, -6.60147367])"
8762,"array([-5.71037799, -6.65819109])"
8763,"array([-5.70340889, -6.63297185])"
8764,"array([-5.4645479 , -6.48946248])"
8765,"array([-5.78174961, -6.66874213])"
8766,"array([-5.62546511, -6.56134806])"
8767,"array([-5.97479391, -6.52866899])"
8768,"array([-5.60165811, -6.56830061])"
8769,"array([-5.55751752, -6.49286167])"
8770,"array([-5.58456267, -6.58137575])"
8771,"array([-5.57413159, -6.59827427])"
8772,"array([-5.657499  , -6.61219603])"
8773,"array([-5.51733096, -6.52978913])"
8774,"array([-5.53287337, -6.5789973 ])"
8775,"array([-5.49158606, -6.57037965])"
8776,"array([-5.62858448, -6.42465295])"
8777,"array([-5.5433393 , -6.48871963])"
8778,"array([-5.6860111 , -6.57391303])"
8779,"array([-5.50724303, -6.43936163])"
8780,"array([-5.50941008, -6.53103594])"
8781,"array([-5.60240376, -6.53485529])"
8782,"array([-5.66049061, -6.60921546])"
8783,"array([-5.55997734, -6.49362344])"
8784,"array([-5.61383345, -6.47852998])"
8785,"array([-5.68158122, -6.52453492])"
8786,"array([-5.70448948, -6.58245018])"
8787,"array([-5.66250633, -6.56815461])"
8788,"array([-5.58748372, -6.43647503])"
8789,"array([-5.52008906, -6.52400747])"
8790,"array([-5.74487459, -6.63548386])"
8791,"array([-5.59017496, -6.57034271])"
8792,"array([-5.60472   , -6.57119547])"
8793,"array([-5.56243807, -6.50170793])"
8794,"array([-5.56007258, -6.59967166])"
8795,"array([-5.59832844, -6.60765705])"
8796,"array([-5.74226343, -6.66928221])"
8797,"array([-5.66312947, -6.61514447])"
8798,"array([-5.43641478, -6.58140177])"
8799,"array([-5.6103308 , -6.57960539])"
8800,"array([-5.44365322, -6.57697544])"
8801,"array([-5.54517571, -6.5635877 ])"
8802,"array([-5.61289078, -6.60841161])"
8803,"array([-5.65404173, -6.5363538 ])"
8804,"array([-5.73183137, -6.67125452])"
8805,"array([-5.76335919, -6.64489677])"
8806,"array([-5.71423132, -6.57841914])"
8807,"array([-5.5816451 , -6.56203829])"
8808,"array([-5.62690441, -6.65725739])"
8809,"array([-5.67244283, -6.55722476])"
8810,"array([-5.52279664, -6.54835256])"
8811,"array([-5.55691582, -6.54390907])"
8812,"array([-5.64612986, -6.53014796])"
8813,"array([-5.65377382, -6.53180357])"
8814,"array([-5.59233891, -6.52579818])"
8815,"array([-5.59831009, -6.52945215])"
8816,"array([-5.61656087, -6.53486283])"
8817,"array([-5.65416376, -6.42173665])"
8818,"array([-5.58649165, -6.61032445])"
8819,"array([-5.67351541, -6.60091263])"
8820,"array([-5.69599472, -6.54323281])"
8821,"array([-5.62856605, -6.53437325])"
8822,"array([-5.64218986, -6.48475308])"
8823,"array([-5.73705607, -6.47408155])"
8824,"array([-5.59859531, -6.5109385 ])"
8825,"array([-5.5906878 , -6.62403255])"
8826,"array([-5.68381308, -6.52784619])"
8827,"array([-5.63917379, -6.52472375])"
8828,"array([-5.61574247, -6.61417218])"
8829,"array([-5.62292141, -6.54639518])"
8830,"array([-5.78833252, -6.54978337])"
8831,"array([-5.72900285, -6.58626741])"
8832,"array([-5.64993038, -6.5617112 ])"
8833,"array([-5.64164024, -6.52870019])"
8834,"array([-5.5928027 , -6.56642841])"
8835,"array([-5.56779967, -6.502175  ])"
8836,"array([-5.49050123, -6.49539716])"
8837,"array([-5.56511012, -6.55976379])"
8838,"array([-5.65357985, -6.63185131])"
8839,"array([-5.59662733, -6.5342132 ])"
8840,"array([-5.53383196, -6.50909233])"
8841,"array([-5.58060413, -6.54372795])"
8842,"array([-5.67692629, -6.50869803])"
8843,"array([-5.67054908, -6.6963195 ])"
8844,"array([-5.72733121, -6.4172352 ])"
8845,"array([-5.63589882, -6.52999711])"
8846,"array([-5.49297399, -6.53635903])"
8847,"array([-5.59651208, -6.50335445])"
8848,"array([-5.67866139, -6.59215961])"
8849,"array([-5.66724311, -6.62289734])"
8850,"array([-5.6587115 , -6.61302489])"
8851,"array([-5.68781735, -6.64768657])"
8852,"array([-5.69358445, -6.79001081])"
8853,"array([-5.66688438, -6.59784004])"
8854,"array([-5.68756047, -6.59854702])"
8855,"array([-5.73729823, -6.67614349])"
8856,"array([-5.6636142 , -6.63364222])"
8857,"array([-5.54137379, -6.52407906])"
8858,"array([-5.61597326, -6.49037023])"
8859,"array([-5.65461175, -6.51764913])"
8860,"array([-5.68310414, -6.65474066])"
8861,"array([-5.62390072, -6.69529165])"
8862,"array([-5.66971422, -6.6830492 ])"
8863,"array([-5.71964485, -6.52813715])"
8864,"array([-5.6819877 , -6.52849667])"
8865,"array([-5.66634899, -6.45150723])"
8866,"array([-5.65515218, -6.47717363])"
8867,"array([-5.65767554, -6.60530022])"
8868,"array([-5.68885728, -6.61351457])"
8869,"array([-5.66919182, -6.64658949])"
8870,"array([-5.54795045, -6.451261  ])"
8871,"array([-5.64814098, -6.53678826])"
8872,"array([-5.59933661, -6.45922621])"
8873,"array([-5.73943359, -6.67344521])"
8874,"array([-5.67358587, -6.64682348])"
8875,"array([-5.58051276, -6.54456958])"
8876,"array([-5.65103587, -6.59753453])"
8877,"array([-5.69379058, -6.61333982])"
8878,"array([-5.59828413, -6.49888747])"
8879,"array([-5.63812512, -6.48802503])"
8880,"array([-5.56487374, -6.59836676])"
8881,"array([-5.66615361, -6.53212834])"
8882,"array([-5.68331949, -6.61546055])"
8883,"array([-5.59802771, -6.48183135])"
8884,"array([-5.64980834, -6.69546037])"
8885,"array([-5.62790662, -6.59671598])"
8886,"array([-5.58479782, -6.54353284])"
8887,"array([-5.61053612, -6.54133227])"
8888,"array([-5.71092824, -6.52334893])"
8889,"array([-5.62958389, -6.50342548])"
8890,"array([-5.59031017, -6.46689125])"
8891,"array([-5.62260269, -6.49387011])"
8892,"array([-5.64561819, -6.51431778])"
8893,"array([-5.6406089 , -6.60695278])"
8894,"array([-5.64885006, -6.4537833 ])"
8895,"array([-5.64876773, -6.65734645])"
8896,"array([-5.65607402, -6.66925418])"
8897,"array([-5.6190213 , -6.57680178])"
8898,"array([-5.6544761 , -6.50329365])"
8899,"array([-5.58993022, -6.55211593])"
8900,"array([-5.58249849, -6.53320049])"
8901,"array([-5.61522665, -6.4726552 ])"
8902,"array([-5.70438042, -6.47996581])"
8903,"array([-5.62512845, -6.49522808])"
8904,"array([-5.64627404, -6.54701016])"
8905,"array([-5.66942989, -6.52544538])"
8906,"array([-5.64993613, -6.49193125])"
8907,"array([-5.62625098, -6.60807455])"
8908,"array([-5.70802593, -6.64539247])"
8909,"array([-5.64144844, -6.56968264])"
8910,"array([-5.63986298, -6.51641247])"
8911,"array([-5.8424975 , -6.58789226])"
8912,"array([-5.66252251, -6.5670636 ])"
8913,"array([-5.57449904, -6.55838716])"
8914,"array([-5.59270692, -6.58608722])"
8915,"array([-5.65663885, -6.56473828])"
8916,"array([-5.42635824, -6.37313081])"
8917,"array([-5.52532106, -6.46338789])"
8918,"array([-5.57217861, -6.5837434 ])"
8919,"array([-5.50580707, -6.54888995])"
8920,"array([-5.60078129, -6.51292602])"
8921,"array([-5.59874726, -6.49659155])"
8922,"array([-5.6798078 , -6.68559495])"
8923,"array([-5.43030855, -6.58457647])"
8924,"array([-5.62001999, -6.6177647 ])"
8925,"array([-5.35511732, -6.43074604])"
8926,"array([-5.53285105, -6.49056641])"
8927,"array([-5.63117257, -6.49177867])"
8928,"array([-5.54287449, -6.52949322])"
8929,"array([-5.61154949, -6.47123298])"
8930,"array([-5.5306614 , -6.49015928])"
8931,"array([-5.5610545 , -6.46430605])"
8932,"array([-5.67799051, -6.58454291])"
8933,"array([-5.68593405, -6.56430725])"
8934,"array([-5.63363599, -6.66520749])"
8935,"array([-5.72930776, -6.32764556])"
8936,"array([-5.72901234, -6.68678691])"
8937,"array([-5.6264222 , -6.63091009])"
8938,"array([-5.49142523, -6.42689879])"
8939,"array([-5.54254793, -6.47737216])"
8940,"array([-5.63993341, -6.54348296])"
8941,"array([-5.62888135, -6.43109835])"
8942,"array([-5.58893634, -6.53837171])"
8943,"array([-5.69021436, -6.52396136])"
8944,"array([-5.71010078, -6.69231331])"
8945,"array([-5.65636441, -6.62281046])"
8946,"array([-5.78684381, -6.57709064])"
8947,"array([-5.67841635, -6.43169352])"
8948,"array([-5.61080306, -6.61570312])"
8949,"array([-5.71283045, -6.63890106])"
8950,"array([-5.6997918 , -6.57856406])"
8951,"array([-5.55960381, -6.48811398])"
8952,"array([-5.68666495, -6.63570364])"
8953,"array([-5.70751248, -6.58251809])"
8954,"array([-5.62198385, -6.54555414])"
8955,"array([-5.66334696, -6.5364267 ])"
8956,"array([-5.64448572, -6.54804916])"
8957,"array([-5.62229662, -6.49609325])"
8958,"array([-5.66518627, -6.53512194])"
8959,"array([-5.69981312, -6.59829258])"
8960,"array([-5.70484378, -6.63604372])"
8961,"array([-5.81462477, -6.60731417])"
8962,"array([-5.66072622, -6.55963691])"
8963,"array([-5.66371415, -6.46528452])"
8964,"array([-5.58058944, -6.55476791])"
8965,"array([-5.6162281 , -6.55158651])"
8966,"array([-5.57494348, -6.46629755])"
8967,"array([-5.52130319, -6.59864839])"
8968,"array([-5.48915398, -6.56801859])"
8969,"array([-5.63647626, -6.5198422 ])"
8970,"array([-5.71272999, -6.48235955])"
8971,"array([-5.69684119, -6.54426154])"
8972,"array([-5.65499583, -6.65878801])"
8973,"array([-5.58269129, -6.43596489])"
8974,"array([-5.59565192, -6.41332405])"
8975,"array([-5.7782671 , -6.54864575])"
8976,"array([-5.67887075, -6.54742457])"
8977,"array([-5.62164222, -6.29934303])"
8978,"array([-5.75060271, -6.62239437])"
8979,"array([-5.66894191, -6.60864311])"
8980,"array([-5.72404351, -6.54189121])"
8981,"array([-5.67158013, -6.64381232])"
8982,"array([-5.46807725, -6.57135847])"
8983,"array([-5.49185458, -6.5433649 ])"
8984,"array([-5.5181187, -6.517413 ])"
8985,"array([-5.67632536, -6.67165981])"
8986,"array([-5.7023253 , -6.68222675])"
8987,"array([-5.730858  , -6.63942142])"
8988,"array([-5.61107738, -6.47282761])"
8989,"array([-5.55052851, -6.51986133])"
8990,"array([-5.58225791, -6.61070938])"
8991,"array([-5.6250952 , -6.59330408])"
8992,"array([-5.60735133, -6.61763192])"
8993,"array([-5.60533239, -6.55376364])"
8994,"array([-5.55500119, -6.49906307])"
8995,"array([-5.43424721, -6.41695196])"
8996,"array([-5.5455948, -6.506854 ])"
8997,"array([-5.68080994, -6.54856006])"
8998,"array([-5.63562688, -6.59549628])"
8999,"array([-5.54867744, -6.57880507])"
9000,"array([-5.63025173, -6.59259179])"
9001,"array([-5.68170458, -6.51590489])"
9002,"array([-5.65697393, -6.51795307])"
9003,"array([-5.70400655, -6.5448378 ])"
9004,"array([-5.65418801, -6.61415218])"
9005,"array([-5.78155775, -6.60733507])"
9006,"array([-5.67836394, -6.56727792])"
9007,"array([-5.74602187, -6.48091102])"
9008,"array([-5.68039323, -6.54371922])"
9009,"array([-5.55860449, -6.46338423])"
9010,"array([-5.58581195, -6.50047723])"
9011,"array([-5.63231902, -6.54017927])"
9012,"array([-5.62509715, -6.65354784])"
9013,"array([-5.51222241, -6.5231363 ])"
9014,"array([-5.59041998, -6.54404338])"
9015,"array([-5.72193122, -6.60903685])"
9016,"array([-5.70715983, -6.57643099])"
9017,"array([-5.52424081, -6.57268839])"
9018,"array([-5.5186824 , -6.54704064])"
9019,"array([-5.67607672, -6.60187663])"
9020,"array([-5.65917843, -6.53736598])"
9021,"array([-5.62879844, -6.63200264])"
9022,"array([-5.73258042, -6.61832185])"
9023,"array([-5.77203541, -6.46339251])"
9024,"array([-5.67479279, -6.53911981])"
9025,"array([-5.69975572, -6.58842119])"
9026,"array([-5.52241173, -6.54057919])"
9027,"array([-5.51587352, -6.49235508])"
9028,"array([-5.63766593, -6.56189444])"
9029,"array([-5.57202636, -6.6029048 ])"
